,Borough,ZipCode,Block,Lot,BldgClassCategory,TotalNoOfUnits,LandAreaInSqFt,GrossAreaInSqFt,YearOfConstruction,TaxClass_AtEvaluationTime,BldgClass_AtEvaluationTime,PropertyEvaluationvalue,Property_Age,Evaluation_date,Evaluation_month
12886,5,11411,11295,45,2,1,4180,995,1941,1,2,200000,81,2865.0,12
12887,5,11411,12745,13,2,1,4000,1345,1950,1,2,430000,72,3698.0,8
12888,5,11411,11305,52,2,1,3800,1246,1946,1,2,555000,76,3040.0,6
12889,5,11411,12735,79,2,1,2900,1296,1956,1,5,474278,66,2917.0,10
12890,5,11411,11280,72,2,1,3569,1589,1955,1,1,280000,67,3472.0,4
12891,5,11411,12744,79,2,1,4000,1145,1941,1,2,510000,81,3044.0,6
12892,5,11411,12793,69,2,1,4000,1086,1941,1,1,660000,81,2975.0,8
12893,5,11411,12763,37,2,1,4000,1038,1946,1,2,472853,76,2968.0,8
12894,5,11411,11295,8,2,1,4000,1306,1941,1,2,655000,81,2800.0,2
12895,5,11411,12808,66,2,1,4000,1150,1945,1,2,317500,77,3643.0,10
12896,5,11411,11329,30,2,1,4000,1300,1955,1,1,410000,67,3454.0,4
12897,5,11411,11292,18,2,1,4000,1080,1951,1,2,109306,71,3010.0,7
12898,5,11411,12744,93,2,1,3642,1260,1941,1,2,512000,81,2813.0,1
12899,5,11411,11295,12,2,1,4000,1165,1945,1,2,365000,77,3587.0,12
12900,5,11411,12747,198,2,1,4442,2486,2000,1,3,211650,22,2820.0,1
12901,5,11411,12759,32,2,2,4000,1281,1945,1,11,350510,77,3609.0,11
12902,5,11411,12735,71,2,1,2400,1296,1956,1,5,415000,66,2781.0,3
12903,5,11411,12776,164,2,1,7910,900,1946,1,2,500000,76,2919.0,10
12904,5,11411,12789,83,2,1,3875,1270,1945,1,2,252000,77,3718.0,8
12905,5,11411,12807,40,2,1,4000,1163,1941,1,2,460000,81,2907.0,10
12906,5,11411,12808,88,2,1,4000,1150,1945,1,2,405000,77,3545.0,1
12907,5,11411,12765,42,2,1,4000,1090,1941,1,2,535000,81,2933.0,10
12908,5,11411,12785,58,2,1,4000,1055,1945,1,2,370000,77,3647.0,10
12909,5,11411,12769,46,2,1,4000,1296,1941,1,2,490000,81,2758.0,3
12910,5,11411,12773,133,2,1,3990,980,1941,1,2,560000,81,3015.0,7
12911,5,11411,12809,50,2,1,4000,1163,1941,1,2,499900,81,2975.0,8
12912,5,11411,12778,122,2,1,1800,1836,1950,1,5,302000,72,3458.0,4
12913,5,11411,12781,124,2,1,3900,1536,1941,1,1,440000,81,2805.0,2
12914,5,11411,11301,116,2,1,3800,858,1950,1,0,280000,72,3592.0,12
12915,5,11411,12759,22,2,1,4000,1281,1945,1,2,335000,77,3441.0,5
12916,5,11411,12823,5,2,1,5000,1500,1946,1,1,635000,76,2784.0,3
12917,5,11413,12908,6,2,1,3970,1230,1941,1,2,375000,81,2997.0,7
12918,5,11413,12825,209,2,1,4240,1231,1945,1,2,295074,77,3682.0,9
12919,5,11413,12858,32,2,1,4100,1437,1946,1,2,470000,76,3113.0,4
12920,5,11413,13127,10,2,1,5000,990,1960,1,2,372000,62,3699.0,8
12921,5,11413,12825,252,2,1,3784,1750,1946,1,1,635000,76,2912.0,10
12922,5,11413,13030,18,2,2,3034,1777,1988,1,10,268000,34,3588.0,12
12923,5,11422,12861,74,2,1,3800,1377,1941,1,2,463000,81,3071.0,5
12924,5,11413,13113,31,2,1,3300,990,1945,1,1,375000,77,3392.0,7
12925,5,11413,13129,34,2,1,4056,1188,1941,1,2,470000,81,3004.0,7
12926,5,11411,12825,81,2,1,3920,930,1941,1,0,500000,81,2844.0,12
12927,5,11413,13117,73,2,1,1694,1408,1945,1,5,569000,77,3622.0,11
12928,5,11413,13134,38,2,1,6250,1170,1946,1,2,525000,76,2959.0,9
12929,5,11413,12855,155,2,1,3800,1120,1946,1,1,550000,76,2872.0,12
12930,5,11413,13116,35,2,1,2500,1050,1956,1,5,445000,66,2997.0,7
12931,5,11413,13143,78,2,1,2300,1472,2003,1,5,507500,19,3032.0,6
12932,5,11413,13145,32,2,2,4000,2400,1998,1,10,860000,24,2918.0,10
12933,5,11413,12896,121,2,1,4500,1125,1941,1,2,495000,81,2989.0,8
12934,5,11422,12912,3,2,1,4000,1260,1945,1,2,213750,77,3368.0,7
12935,5,11413,12909,51,2,1,3200,1500,1950,1,2,375000,72,3721.0,8
12936,5,11422,12876,67,2,1,3895,774,1946,1,2,425000,76,3106.0,4
12937,5,11413,12893,154,2,1,5200,1091,1941,1,2,285000,81,3018.0,7
12938,5,11413,13125,1,2,1,4000,2161,1955,1,2,420000,67,3717.0,8
12939,5,11422,12912,53,2,1,4900,1288,1941,1,2,555000,81,2997.0,7
12940,5,11413,12825,307,2,1,4890,1148,1941,1,2,160000,81,2787.0,2
12941,5,11413,13119,30,2,1,1235,1160,1950,1,5,224540,72,3419.0,6
12942,5,11413,12897,24,2,1,6800,1000,1945,1,2,205000,77,3539.0,2
12943,5,11413,12856,35,2,1,6555,1822,1946,1,1,450000,76,2974.0,8
12944,5,11413,12925,25,2,1,4900,1063,1950,1,2,235000,72,3423.0,5
12945,5,11413,12893,121,2,1,6375,1138,1941,1,2,515000,81,3032.0,6
12946,5,11422,12861,62,2,1,3800,1227,1945,1,2,409000,77,3718.0,8
12947,5,11413,13112,17,2,2,2500,1524,2002,1,10,550000,20,3005.0,7
12948,5,11422,12876,3,2,1,4500,1148,1946,1,2,535000,76,2982.0,8
12949,5,11422,12880,61,2,1,4321,1196,1950,1,2,314000,72,3640.0,10
12950,5,11413,13097,28,2,1,41322,13905,1999,4,25,6150000,23,3493.0,3
12951,5,11413,12856,47,2,1,4000,1060,1946,1,2,560000,76,2918.0,10
12952,5,11413,13153,48,2,1,4000,1862,2001,1,1,504000,21,2885.0,11
12953,5,11434,12246,22,2,2,3500,1386,1956,1,10,810000,66,2945.0,9
12954,5,11436,12074,12,2,1,4000,1582,1945,1,0,319000,77,3689.0,9
12955,5,11436,11999,72,2,2,2923,1976,2004,1,10,370000,18,3605.0,11
12956,5,11436,12040,117,2,2,2437,2160,1994,1,10,477000,28,2998.0,7
12957,5,11436,12044,55,2,2,2500,1296,1956,1,10,420000,66,2969.0,8
12958,5,11434,12242,6,2,2,2816,1276,1960,1,10,350000,62,3605.0,11
12959,5,11434,12203,239,2,1,2125,1056,1946,1,5,445000,76,2940.0,9
12960,5,11436,11990,30,2,1,4000,1338,1955,1,1,340000,67,3399.0,6
12961,5,11436,12067,90,2,1,4600,960,1951,1,0,540000,71,2900.0,11
12962,5,11434,12226,32,2,2,4000,1817,1961,1,10,258000,61,2813.0,1
12963,5,11436,11998,68,2,1,4757,1092,1946,1,2,325000,76,2938.0,9
12964,5,11436,12089,41,2,1,2820,1147,1941,1,0,375000,81,2774.0,3
12965,5,11434,12353,307,2,1,1767,1156,1946,1,5,280000,76,3011.0,7
12966,5,11434,12186,9,2,1,3355,1152,1958,1,8,320000,64,2987.0,8
12967,5,11434,12195,12,2,2,4000,2000,2003,1,11,315000,19,3593.0,12
12968,5,11436,12101,67,2,2,3800,3672,1994,1,9,700000,28,2977.0,8
12969,5,11436,11986,1,2,1,4000,1008,1951,1,2,605000,71,2876.0,11
12970,5,11434,12379,16,2,2,4000,3264,1965,1,10,325000,57,3650.0,10
12971,5,11436,12115,10,2,2,4212,3139,1950,1,11,520000,72,3441.0,5
12972,5,11436,12114,7,2,1,4900,1674,1946,1,8,382500,76,3102.0,4
12973,5,11436,12005,215,2,2,4000,2125,1956,1,10,720000,66,2983.0,8
12974,5,11436,12077,52,2,2,3750,2000,1966,1,10,745000,56,2854.0,12
12975,5,11436,11970,138,2,1,2300,1224,1951,1,1,540000,71,2919.0,10
12976,5,11434,12226,66,2,1,2230,1190,1986,1,5,385000,36,3075.0,5
12977,5,11436,12060,80,2,2,3150,1892,1992,1,10,450000,30,3058.0,5
12978,5,11436,12042,47,2,1,2600,1056,1960,1,5,278100,62,3644.0,10
12979,5,11436,11999,58,2,1,2346,1152,1956,1,5,310000,66,3094.0,4
12980,5,11434,12190,37,2,1,2000,1152,1946,1,5,367068,76,3050.0,6
12981,5,11436,12005,40,2,2,4000,2024,1956,1,10,620000,66,3002.0,7
12982,5,11434,12215,28,2,2,4405,2628,1945,1,11,550000,77,3483.0,4
12983,5,11436,12107,25,2,2,3800,2200,1946,1,10,765000,76,2785.0,2
12984,5,11436,12048,113,2,2,4000,1564,1946,1,10,599000,76,2802.0,2
12985,5,11436,12043,90,2,1,2600,1056,1956,1,5,525000,66,2763.0,3
12986,5,11436,11996,105,2,1,2640,1584,1950,1,0,160000,72,3424.0,5
12987,5,11434,12343,246,2,1,4275,1391,1951,1,2,383087,71,3087.0,5
12988,5,11434,12336,24,2,2,5505,4440,1998,1,9,325000,24,3521.0,2
12989,5,11434,12383,29,2,2,4000,2304,1993,1,10,422000,29,3500.0,3
12990,5,11434,12335,109,2,1,2522,1560,2004,1,5,215000,18,3574.0,12
12991,5,11436,11990,21,2,1,4000,1406,1955,1,2,590000,67,3458.0,4
12992,5,11434,12386,64,2,2,2961,1454,2005,1,10,499000,17,3586.0,12
12993,5,11436,12058,210,2,2,3716,1840,1950,1,10,280000,72,3472.0,4
12994,5,11436,12057,34,2,2,4028,1936,1965,1,10,420000,57,3532.0,2
12995,5,11434,12240,27,2,2,3720,1936,1946,1,11,515000,76,2897.0,11
12996,5,11436,11971,23,2,2,4000,1586,1955,1,11,300000,67,3676.0,9
12997,5,11436,12058,206,2,2,3108,2040,1946,1,10,610000,76,2784.0,3
12998,5,11436,11974,61,2,2,3100,1760,1946,1,10,800000,76,2884.0,11
12999,5,11434,12215,23,2,2,5050,2120,1941,1,11,880000,81,2777.0,3
13000,5,11436,11971,7,2,2,4000,1120,1951,1,11,600000,71,2910.0,10
13001,5,11434,12363,16,2,1,2000,1300,1941,1,5,390000,81,2886.0,11
13002,5,11436,12066,34,2,2,4000,2400,1951,1,11,580000,71,3086.0,5
13003,5,11436,12091,140,2,1,3552,1266,1945,1,0,360000,77,3419.0,6
13004,1,10469,4763,28,2,2,2196,1938,1955,1,9,360000,67,3577.0,12
13005,1,10469,4715,61,2,1,2514,1690,1950,1,8,250000,72,3588.0,12
13006,1,10466,4979,86,2,1,2605,1404,1950,1,5,302100,72,3481.0,4
13007,1,10469,4797,56,2,2,2041,2924,1998,1,13,636406,24,2766.0,3
13008,1,10466,4898,37,2,2,2742,2700,1951,1,9,530000,71,3029.0,6
13009,1,10469,4734,142,2,2,1967,1612,1960,1,9,378000,62,3615.0,11
13010,1,10469,4781,41,2,2,2423,2841,2003,1,13,700000,19,2938.0,9
13011,1,10469,4803,43,2,1,2470,1088,1951,1,5,435000,71,3074.0,5
13012,1,10466,4961,165,2,2,3132,3562,1978,1,13,500000,44,3648.0,10
13013,1,10466,4903,75,2,1,1840,1584,1966,1,5,250000,56,2983.0,8
13014,1,10466,4978,107,2,2,1878,1512,1946,1,11,420000,76,3117.0,4
13015,1,10469,4708,60,2,2,1876,2018,1941,1,9,585000,81,2764.0,3
13016,1,10469,4718,68,2,2,2102,2187,1941,1,12,600000,81,2871.0,12
13017,1,10466,4903,75,2,1,1840,1584,1966,1,5,515000,56,2784.0,3
13018,1,10469,4789,53,2,2,1900,1800,1950,1,9,439000,72,3607.0,11
13019,1,10469,4774,34,2,2,1895,1800,1956,1,9,457000,66,2849.0,12
13020,1,10466,4988,59,2,2,3742,2200,1959,1,10,310000,63,3717.0,8
13021,1,10469,4774,37,2,2,1895,1800,1946,1,9,600000,76,2833.0,1
13022,1,10469,4748,12,2,2,3372,3700,1993,1,13,680000,29,2819.0,1
13023,1,10469,4780,27,2,1,2653,1260,1956,1,5,515000,66,2952.0,9
13024,1,10469,4717,87,2,2,1710,2230,1946,1,12,431964,76,3059.0,5
13025,1,10469,4768,13,2,2,2975,2400,1992,1,9,765000,30,3050.0,6
13026,1,10469,4717,61,2,2,3146,2800,1955,1,12,530000,67,3473.0,4
13027,1,10469,4761,17,2,2,6828,1868,1951,1,11,640000,71,2863.0,12
13028,1,10469,4716,59,2,1,1432,1648,1946,1,8,308000,76,2966.0,8
13029,1,10469,4769,41,2,1,1710,1080,1956,1,5,250000,66,3012.0,7
13030,1,10469,4781,60,2,1,1895,1920,1951,1,5,495000,71,2794.0,2
13031,1,10466,4978,66,2,1,1629,1728,1946,1,5,405500,76,2984.0,8
13032,1,10466,4956,44,2,1,1710,1116,1959,1,5,285000,63,3668.0,9
13033,1,10469,4790,35,2,2,2375,2154,2011,1,10,695000,11,3089.0,4
13034,1,10466,4921,68,2,2,2508,2310,1960,1,9,199600,62,3576.0,12
13035,1,10469,4776,7,2,2,4940,2310,1956,1,9,645000,66,2984.0,8
13036,1,10466,4977,5,2,2,2977,3150,2012,1,1,571467,10,3663.0,10
13037,1,10466,4892,25,2,2,2650,4385,2008,1,13,624000,14,3410.0,6
13038,1,10469,4742,3,2,1,1800,1260,1946,1,5,245000,76,3037.0,6
13039,1,10466,4977,4,2,2,2976,3150,2012,1,25,590585,10,3655.0,10
13040,1,10469,4716,59,2,1,1432,1648,1946,1,8,465000,76,2835.0,1
13041,1,10469,4724,4,2,2,2283,2835,2002,1,9,525000,20,3051.0,6
13042,1,10475,5655,149,2,2,1530,1836,1961,1,9,570000,61,3107.0,4
13043,1,10469,4781,60,2,1,1895,1920,1951,1,5,267000,71,2879.0,11
13044,1,10466,4983,70,2,1,2375,1920,1951,1,5,330000,71,2792.0,2
13045,1,10466,4900,44,2,2,2175,2800,1956,1,9,610000,66,2942.0,9
13046,1,10469,4767,45,2,2,2375,2133,2005,1,9,739000,17,2952.0,9
13047,1,10466,4962,73,2,2,2433,3120,1958,1,13,600000,64,3085.0,5
13048,1,10466,4979,67,2,1,2494,1260,1946,1,5,490000,76,2799.0,2
13049,1,10466,4898,14,2,1,2233,1455,1955,1,5,305000,67,3717.0,8
13050,1,10469,4803,43,2,1,2470,1088,1955,1,5,370000,67,3461.0,4
13051,1,10466,4942,42,2,1,2382,1800,1952,1,5,435000,70,2847.0,12
13052,1,10466,4961,4,2,1,2500,1858,1952,1,1,378000,70,3607.0,11
13053,1,10466,4916,128,2,1,1827,1744,1960,1,5,460000,62,2864.0,12
13054,1,10466,4898,9,2,1,1600,960,1951,1,5,320000,71,2812.0,2
13055,1,10469,4708,53,2,2,1900,2125,1941,1,9,670000,81,2995.0,8
13057,1,10466,4898,20,2,1,1600,960,1951,1,5,150000,71,3038.0,6
13058,1,10466,4956,39,2,1,2026,1116,1955,1,5,320000,67,2829.0,1
13059,1,10469,4715,25,2,2,2106,1890,1946,1,11,415000,76,3093.0,4
13060,1,10466,4897,76,2,2,2500,2200,2001,1,13,700000,21,3026.0,7
13061,1,10469,4742,7,2,1,1800,1260,1950,1,5,157000,72,3633.0,11
13062,1,10466,4955,55,2,2,2629,1672,1955,1,12,460000,67,2760.0,3
13063,1,10466,4954,23,2,1,13200,4185,1962,4,25,1154742,60,3469.0,4
13064,1,10469,4740,25,2,2,2538,3300,1961,1,9,825000,61,2848.0,12
13065,1,10469,4727,11,2,2,2093,2740,1966,1,13,673000,56,2780.0,3
13066,1,10466,4956,14,2,1,1995,1714,1955,1,5,409587,67,3068.0,5
13067,1,10469,4748,53,2,1,2161,1258,1961,1,5,460000,61,2961.0,9
13068,1,10466,4942,41,2,1,2381,1800,1956,1,5,280500,66,3651.0,10
13069,1,10469,4527,20,2,2,3200,2696,1965,1,9,420000,57,3467.0,4
13070,1,10469,4638,9,2,1,1850,1620,1941,1,5,475000,81,2848.0,12
13071,1,10469,4612,61,2,2,2300,2680,1951,1,13,640000,71,2861.0,12
13072,1,10469,4517,7,2,2,5008,3600,2001,4,25,2400000,21,3585.0,12
13073,1,10469,4551,140,2,1,1808,1701,1956,1,5,470000,66,2885.0,11
13074,1,10469,4693,57,2,2,2888,1774,1941,1,9,468265,81,2780.0,3
13075,1,10467,4627,26,2,1,1944,1836,1945,1,5,175000,77,3712.0,8
13076,1,10469,4580,36,2,1,1800,1576,1946,1,5,515000,76,3015.0,7
13077,1,10469,4527,127,2,1,1800,1485,1946,1,5,410000,76,2919.0,10
13078,1,10467,4340,307,2,1,39500,816,1954,2,25,180000,68,2983.0,8
13079,1,10469,4557,29,2,1,1800,1782,1946,1,5,496460,76,2806.0,2
13080,1,10469,4705,5,2,1,13000,2555,2002,4,25,1325000,20,3578.0,12
13081,1,10469,4616,8,2,2,1809,2683,1955,1,9,275000,67,3586.0,12
13082,1,10469,4564,142,2,1,1520,1536,1950,1,5,240000,72,3462.0,4
13083,1,10469,4634,48,2,2,2500,2288,1956,1,9,450000,66,3001.0,7
13084,1,10469,4536,51,2,1,2500,1672,1970,1,5,250000,52,3621.0,11
13085,1,10467,4340,307,2,1,129235,829,1953,2,25,210000,69,2917.0,10
13086,1,10467,4631,31,2,1,1900,1160,1941,1,5,365000,81,2833.0,1
13087,1,10469,4577,11,2,2,2100,3076,1946,1,12,665000,76,3038.0,6
13088,1,10469,4638,36,2,1,2500,1520,1946,1,5,385000,76,2959.0,9
13089,1,10469,4525,2,2,1,2358,1762,1946,1,1,549000,76,2969.0,8
13090,1,10469,4516,44,2,1,1458,1582,1955,1,5,310000,67,3502.0,3
13091,1,10469,4551,38,2,1,2258,1701,1960,1,5,249000,62,3426.0,5
13092,1,10469,4617,17,2,1,1800,1420,1950,1,5,309000,72,3620.0,11
13093,1,10469,4635,21,2,2,2825,1560,1941,1,9,618800,81,3012.0,7
13094,1,10467,4594,112,2,1,2160,1575,1946,1,5,499000,76,2822.0,1
13095,1,10467,4513,21,2,2,2267,2140,1956,1,12,557000,66,3081.0,5
13096,1,10469,4612,36,2,1,2500,1782,1951,1,5,355500,71,2981.0,8
13097,1,10469,4519,12,2,2,1800,2034,1956,1,9,342000,66,3023.0,7
13098,1,10467,4604,19,2,1,1750,1224,1961,1,5,165000,61,3066.0,5
13099,1,10467,4337,125,2,2,1217,2640,2009,1,13,554946,13,3677.0,9
13100,1,10469,4609,40,2,1,1767,2008,1951,1,5,455000,71,2940.0,9
13101,1,10467,4340,307,2,1,39500,795,1954,2,25,145000,68,2953.0,9
13102,1,10469,4617,22,2,1,1800,1420,1950,1,5,210000,72,3627.0,11
13103,1,10467,4631,28,2,1,1520,928,1941,1,5,373000,81,3054.0,6
13104,1,10467,4340,307,2,1,129235,909,1953,2,25,260000,69,2763.0,3
13105,1,10469,4580,53,2,2,2700,1570,1956,1,11,555000,66,2807.0,2
13106,1,10469,4563,61,2,2,1942,1764,1941,1,9,544000,81,2792.0,2
13107,1,10467,4604,19,2,1,1750,1224,1961,1,5,510000,61,2807.0,2
13108,1,10469,4535,56,2,1,2700,2055,1951,1,5,500000,71,2903.0,11
13109,1,10469,4557,52,2,2,2500,3640,2006,1,13,580000,16,3668.0,9
13110,1,10469,4534,79,2,1,2376,2125,1950,1,5,440000,72,3423.0,5
13111,1,10469,4554,36,2,2,5000,900,1979,4,25,200000,43,2898.0,11
13112,1,10469,4518,137,2,2,2320,2140,1950,1,9,390000,72,3362.0,7
13113,1,10467,4340,307,2,1,39500,816,1954,2,25,250000,68,2800.0,2
13114,1,10467,4428,10,2,2,2100,1944,1946,1,25,3550000,76,3101.0,4
13115,1,10469,4537,46,2,2,4600,3220,1985,1,13,200000,37,3012.0,7
13116,1,10469,4616,67,2,2,2500,1741,1955,1,9,390000,67,3496.0,3
13117,1,10469,4699,60,2,2,1783,2290,1960,1,9,270000,62,3532.0,2
13118,1,10466,4859,72,2,1,2872,1539,1960,1,5,292500,62,3668.0,9
13119,1,10466,4863,34,2,2,3014,1824,1946,1,9,450000,76,3030.0,6
13120,1,10466,4874,68,2,2,2152,2422,1951,1,9,295000,71,2940.0,9
13121,1,10467,4659,25,2,2,3762,2920,1951,1,12,695000,71,3012.0,7
13122,1,10466,4844,18,2,2,2052,1651,1951,1,11,300000,71,2899.0,11
13123,1,10467,4661,32,2,2,2050,3360,1971,1,9,597000,51,3044.0,6
13124,1,10466,4876,127,2,1,1751,1392,1946,1,5,304200,76,2851.0,12
13125,1,10466,4864,83,2,1,1970,1485,1951,1,5,460000,71,3004.0,7
13126,1,10466,4847,57,2,2,1995,2004,1955,1,12,445000,67,3585.0,12
13127,1,10466,4829,60,2,1,1383,1332,1956,1,5,460000,66,2886.0,11
13128,1,10466,4872,14,2,1,2725,1296,1945,1,1,325000,77,3362.0,7
13129,1,10467,4847,32,2,2,2128,2768,1956,1,9,620000,66,2766.0,3
13130,1,10469,4687,23,2,1,1800,1690,1960,1,5,299000,62,3616.0,11
13131,1,10466,4860,24,2,1,1970,1890,1956,1,5,315000,66,3009.0,7
13132,1,10466,4875,2,2,2,2441,2550,1951,1,9,409500,71,2966.0,8
13133,1,10466,4847,74,2,2,2060,2110,1960,1,12,365000,62,3452.0,5
13134,1,10466,4842,21,2,2,2860,2820,1950,1,12,305000,72,3459.0,4
13135,1,10467,4656,151,2,2,2915,4055,1998,1,13,135000,24,2766.0,3
13136,1,10466,4870,58,2,1,2890,1116,1950,1,5,360000,72,3614.0,11
13137,1,10469,4683,48,2,1,1314,1690,1956,1,5,315000,66,2911.0,10
13138,1,10469,4686,29,2,2,1746,1728,1960,1,12,167500,62,3454.0,4
13139,1,10467,4647,92,2,2,1433,4272,2008,1,13,532000,14,3497.0,3
13140,1,10466,4846,9,2,1,1611,1638,1951,1,5,395000,71,3095.0,4
13141,1,10466,4872,23,2,2,2071,2835,2012,1,9,556500,10,3445.0,5
13142,1,10467,4657,175,2,2,950,2787,2006,1,9,410000,16,3430.0,5
13143,1,10469,4700,152,2,1,1748,992,1960,1,5,318000,62,3410.0,6
13144,1,10466,4857,13,2,2,2567,2132,1946,1,9,695000,76,3019.0,7
13145,1,10469,4690,56,2,2,2288,3600,1994,1,13,725000,28,3039.0,6
13146,1,10467,4660,162,2,2,1764,2359,1997,1,13,1142580,25,2991.0,8
13147,1,10469,4688,37,2,2,1715,2125,1946,1,12,520000,76,2886.0,11
13148,1,10467,4647,95,2,2,1300,3460,2008,1,13,499000,14,3433.0,5
13149,1,10469,4677,85,2,2,1479,1776,1961,1,9,440000,61,3025.0,7
13150,1,10466,4879,154,2,2,1380,1782,1950,1,9,350000,72,3616.0,11
13151,1,10469,4694,13,2,2,3710,2187,1941,1,11,660000,81,3039.0,6
13152,1,10469,4700,152,2,1,1748,992,1960,1,5,150000,62,3668.0,9
13153,1,10469,4701,64,2,1,1607,1296,1955,1,5,329600,67,3564.0,1
13154,1,10467,4673,27,2,2,2458,2700,1960,1,9,442000,62,3621.0,11
13155,1,10467,4661,30,2,2,2500,2920,1970,1,10,281000,52,3405.0,6
13156,1,10469,4869,21,2,2,1980,2125,1951,1,9,350000,71,3001.0,7
13157,1,10467,4645,71,2,2,2085,3388,1970,1,13,312809,52,3504.0,3
13158,1,10469,4690,64,2,2,2160,2140,1956,1,12,435000,66,2989.0,8
13159,1,10466,4821,101,2,2,1788,4170,2011,1,13,631315,11,3509.0,3
13160,1,10466,4844,80,2,2,2446,1404,1951,1,9,561000,71,2969.0,8
13161,1,10469,4677,83,2,2,1849,1728,1965,1,9,376500,57,3640.0,10
13162,1,10469,4704,46,2,2,2000,1560,1951,1,9,330000,71,3115.0,4
13163,1,10467,4678,140,2,2,2186,3444,2004,1,13,710000,18,2872.0,12
13164,1,10469,4409,42,2,2,4900,2790,1970,1,9,500000,52,3363.0,7
13165,1,10469,4479,1,2,1,3450,1980,1955,1,1,480000,67,3642.0,10
13166,1,10469,4394,24,2,2,5000,3258,1950,1,9,655000,72,3405.0,6
13167,1,10469,4478,12,2,1,3150,2520,1961,1,1,685000,61,2998.0,7
13168,1,10469,4393,19,2,2,3500,3321,1996,1,25,1050000,26,3043.0,6
13169,1,10469,4488,65,2,1,2300,1946,1946,1,5,445000,76,2871.0,12
13170,1,10469,4406,38,2,2,2500,1644,1961,1,10,470000,61,3086.0,5
13171,1,10469,4483,30,2,1,2600,2110,1946,1,5,571000,76,2784.0,3
13172,1,10469,4504,307,2,1,20978,15000,1993,4,25,3989000,29,3004.0,7
13173,1,10469,4390,18,2,2,3365,2736,1951,1,12,720000,71,3074.0,5
13174,1,10469,4490,7,2,1,4257,2484,1995,1,1,600000,27,2933.0,10
13175,1,10469,4402,3,2,1,6534,1944,1951,1,3,400000,71,2911.0,10
13176,1,10469,4480,79,2,1,1700,1636,1946,1,5,480000,76,2990.0,8
13177,1,10469,4456,52,2,2,2500,2680,1966,1,13,770000,56,2997.0,7
13178,1,10469,4472,54,2,1,2375,1620,1956,1,5,530000,66,2911.0,10
13179,1,10469,4463,18,2,1,6020,1528,1956,1,5,300000,66,2900.0,11
13180,1,10467,4348,18,2,2,2200,1857,1966,1,9,450000,56,2877.0,11
13181,1,10469,4480,23,2,2,2458,2015,1941,1,9,142000,81,3067.0,5
13182,1,10469,4466,23,2,2,2160,1665,1946,1,11,626223,76,3106.0,4
13183,1,10469,4378,24,2,1,2600,1647,1945,1,5,388000,77,3413.0,6
13184,1,10469,4460,20,2,2,2500,1712,1945,1,9,505772,77,3511.0,3
13185,1,10469,4461,121,2,2,1875,1863,1945,1,9,420000,77,3392.0,7
13186,1,10469,4365,59,2,2,2994,2125,1950,1,11,485000,72,3663.0,10
13187,1,10469,4447,31,2,2,1425,2160,1961,1,9,320000,61,2910.0,10
13188,1,10469,4446,13,2,2,2700,2125,1965,1,9,448050,57,3395.0,6
13189,1,10469,4458,56,2,2,2500,1410,2002,1,9,652000,20,2953.0,9
13190,1,10469,4450,58,2,2,2125,1560,1941,1,9,300000,81,2960.0,9
13191,1,10467,4437,5,2,2,2500,1831,1960,1,11,455000,62,3585.0,12
13192,1,10469,4474,45,2,1,1800,1665,1952,1,5,480000,70,2814.0,1
13193,1,10469,4446,115,2,2,1800,1813,1961,1,12,510000,61,3025.0,7
13194,1,10469,4365,19,2,2,4483,4230,1954,1,25,840000,68,3528.0,2
13195,1,10469,4470,4,2,1,3000,2775,1960,1,2,500000,62,3605.0,11
13196,1,10469,4388,41,2,2,2800,1690,1955,1,9,400000,67,3669.0,9
13197,1,10469,4451,64,2,2,2200,1679,1945,1,9,300000,77,3458.0,4
13198,1,10469,4468,27,2,1,3117,2184,1960,1,1,385000,62,3536.0,2
13199,1,10466,5048,42,2,1,2440,1782,1946,1,5,375000,76,2898.0,11
13200,1,10470,5114,63,2,1,1800,1665,1960,1,5,325000,62,3668.0,9
13201,1,10466,5027,36,2,2,3400,1894,1941,1,9,560000,81,2763.0,3
13202,1,10466,5026,2,2,2,3000,3327,1956,1,13,660000,66,2954.0,9
13203,1,10470,5118,56,2,2,2046,1280,1950,1,9,237500,72,3690.0,9
13204,1,10470,5114,1,2,1,1707,1605,1956,1,5,470000,66,2806.0,2
13205,1,10466,5058,20,2,2,1785,1407,1941,1,11,490000,81,2900.0,11
13206,1,10466,5118,45,2,2,2520,2970,1946,1,9,520000,76,2946.0,9
13207,1,10466,5008,24,2,2,2375,2673,1960,1,9,365700,62,3490.0,3
13208,1,10466,5026,89,2,1,1958,690,1950,1,5,131820,72,3473.0,4
13209,1,10466,5046,47,2,1,1800,1813,1956,1,5,445000,66,2801.0,2
13210,1,10466,5051,90,2,2,2425,1530,1955,1,9,323300,67,3522.0,2
13211,1,10470,5114,58,2,1,2167,1665,1956,1,5,460000,66,2876.0,11
13212,1,10470,5103,30,2,2,1900,2450,1960,1,9,425250,62,3396.0,6
13213,1,10466,5000,21,2,1,2213,1152,1946,1,5,405000,76,2862.0,12
13214,1,10466,5030,21,2,2,2177,1260,1956,1,10,298200,66,2952.0,9
13215,1,10466,5015,105,2,2,5487,4450,2003,1,13,825000,19,3071.0,5
13216,1,10466,5118,129,2,1,1440,1528,1966,1,5,440000,56,3054.0,6
